"TIME","GEO","HHTYP","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2017","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","Euro","18,698",""
"2017","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","National currency",":",""
"2017","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2017","Euro area - 18 countries (2014)","Total","Median equivalised net income","Euro","18,806",""
"2017","Euro area - 18 countries (2014)","Total","Median equivalised net income","National currency",":",""
"2017","Euro area - 18 countries (2014)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2017","Belgium","Total","Median equivalised net income","Euro","22,730",""
"2017","Belgium","Total","Median equivalised net income","National currency","22,730",""
"2017","Belgium","Total","Median equivalised net income","Purchasing power standard (PPS)","20,901",""
"2017","Bulgaria","Total","Median equivalised net income","Euro","3,588",""
"2017","Bulgaria","Total","Median equivalised net income","National currency","7,017",""
"2017","Bulgaria","Total","Median equivalised net income","Purchasing power standard (PPS)","7,528",""
"2017","Czechia","Total","Median equivalised net income","Euro","8,282",""
"2017","Czechia","Total","Median equivalised net income","National currency","223,891",""
"2017","Czechia","Total","Median equivalised net income","Purchasing power standard (PPS)","12,641",""
"2017","Denmark","Total","Median equivalised net income","Euro","29,383",""
"2017","Denmark","Total","Median equivalised net income","National currency","218,764",""
"2017","Denmark","Total","Median equivalised net income","Purchasing power standard (PPS)","20,955",""
"2017","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","Euro","21,906",""
"2017","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","National currency","21,906",""
"2017","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","Purchasing power standard (PPS)","21,317",""
"2017","Estonia","Total","Median equivalised net income","Euro","9,389",""
"2017","Estonia","Total","Median equivalised net income","National currency","9,389",""
"2017","Estonia","Total","Median equivalised net income","Purchasing power standard (PPS)","12,420",""
"2017","Ireland","Total","Median equivalised net income","Euro","22,879",""
"2017","Ireland","Total","Median equivalised net income","National currency","22,879",""
"2017","Ireland","Total","Median equivalised net income","Purchasing power standard (PPS)","18,198",""
"2017","Greece","Total","Median equivalised net income","Euro","7,611",""
"2017","Greece","Total","Median equivalised net income","National currency","7,611",""
"2017","Greece","Total","Median equivalised net income","Purchasing power standard (PPS)","9,048",""
"2017","Spain","Total","Median equivalised net income","Euro","14,207",""
"2017","Spain","Total","Median equivalised net income","National currency","14,207",""
"2017","Spain","Total","Median equivalised net income","Purchasing power standard (PPS)","15,530",""
"2017","France","Total","Median equivalised net income","Euro","21,965",""
"2017","France","Total","Median equivalised net income","National currency","21,965",""
"2017","France","Total","Median equivalised net income","Purchasing power standard (PPS)","20,361",""
"2017","Croatia","Total","Median equivalised net income","Euro","6,210",""
"2017","Croatia","Total","Median equivalised net income","National currency","46,783",""
"2017","Croatia","Total","Median equivalised net income","Purchasing power standard (PPS)","9,444",""
"2017","Italy","Total","Median equivalised net income","Euro","16,542",""
"2017","Italy","Total","Median equivalised net income","National currency","16,542",""
"2017","Italy","Total","Median equivalised net income","Purchasing power standard (PPS)","16,522",""
"2017","Cyprus","Total","Median equivalised net income","Euro","14,497",""
"2017","Cyprus","Total","Median equivalised net income","National currency","14,497",""
"2017","Cyprus","Total","Median equivalised net income","Purchasing power standard (PPS)","16,877",""
"2017","Latvia","Total","Median equivalised net income","Euro","6,607",""
"2017","Latvia","Total","Median equivalised net income","National currency","6,607",""
"2017","Latvia","Total","Median equivalised net income","Purchasing power standard (PPS)","9,248",""
"2017","Lithuania","Total","Median equivalised net income","Euro","6,135",""
"2017","Lithuania","Total","Median equivalised net income","National currency","6,135",""
"2017","Lithuania","Total","Median equivalised net income","Purchasing power standard (PPS)","9,820",""
"2017","Luxembourg","Total","Median equivalised net income","Euro","36,102",""
"2017","Luxembourg","Total","Median equivalised net income","National currency","36,102",""
"2017","Luxembourg","Total","Median equivalised net income","Purchasing power standard (PPS)","29,422",""
"2017","Hungary","Total","Median equivalised net income","Euro","4,993",""
"2017","Hungary","Total","Median equivalised net income","National currency","1,554,940",""
"2017","Hungary","Total","Median equivalised net income","Purchasing power standard (PPS)","8,339",""
"2017","Malta","Total","Median equivalised net income","Euro","14,522",""
"2017","Malta","Total","Median equivalised net income","National currency","14,522",""
"2017","Malta","Total","Median equivalised net income","Purchasing power standard (PPS)","17,899",""
"2017","Netherlands","Total","Median equivalised net income","Euro","23,563",""
"2017","Netherlands","Total","Median equivalised net income","National currency","23,563",""
"2017","Netherlands","Total","Median equivalised net income","Purchasing power standard (PPS)","21,197",""
"2017","Austria","Total","Median equivalised net income","Euro","24,752",""
"2017","Austria","Total","Median equivalised net income","National currency","24,752",""
"2017","Austria","Total","Median equivalised net income","Purchasing power standard (PPS)","23,361",""
"2017","Poland","Total","Median equivalised net income","Euro","5,960",""
"2017","Poland","Total","Median equivalised net income","National currency","26,006",""
"2017","Poland","Total","Median equivalised net income","Purchasing power standard (PPS)","11,107",""
"2017","Portugal","Total","Median equivalised net income","Euro","9,071",""
"2017","Portugal","Total","Median equivalised net income","National currency","9,071",""
"2017","Portugal","Total","Median equivalised net income","Purchasing power standard (PPS)","10,826",""
"2017","Romania","Total","Median equivalised net income","Euro","2,742",""
"2017","Romania","Total","Median equivalised net income","National currency","12,314",""
"2017","Romania","Total","Median equivalised net income","Purchasing power standard (PPS)","5,314",""
"2017","Slovenia","Total","Median equivalised net income","Euro","12,713",""
"2017","Slovenia","Total","Median equivalised net income","National currency","12,713",""
"2017","Slovenia","Total","Median equivalised net income","Purchasing power standard (PPS)","15,245",""
"2017","Slovakia","Total","Median equivalised net income","Euro","7,183",""
"2017","Slovakia","Total","Median equivalised net income","National currency","7,183",""
"2017","Slovakia","Total","Median equivalised net income","Purchasing power standard (PPS)","9,605",""
"2017","Finland","Total","Median equivalised net income","Euro","23,987",""
"2017","Finland","Total","Median equivalised net income","National currency","23,987",""
"2017","Finland","Total","Median equivalised net income","Purchasing power standard (PPS)","19,827",""
"2017","Sweden","Total","Median equivalised net income","Euro","25,395",""
"2017","Sweden","Total","Median equivalised net income","National currency","240,466",""
"2017","Sweden","Total","Median equivalised net income","Purchasing power standard (PPS)","20,253",""
"2017","United Kingdom","Total","Median equivalised net income","Euro","20,995","b"
"2017","United Kingdom","Total","Median equivalised net income","National currency","18,406","b"
"2017","United Kingdom","Total","Median equivalised net income","Purchasing power standard (PPS)","18,040","b"
"2017","Iceland","Total","Median equivalised net income","Euro",":",""
"2017","Iceland","Total","Median equivalised net income","National currency",":",""
"2017","Iceland","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2017","Norway","Total","Median equivalised net income","Euro","38,494",""
"2017","Norway","Total","Median equivalised net income","National currency","357,634",""
"2017","Norway","Total","Median equivalised net income","Purchasing power standard (PPS)","26,281",""
"2017","Switzerland","Total","Median equivalised net income","Euro","43,663",""
"2017","Switzerland","Total","Median equivalised net income","National currency","47,601",""
"2017","Switzerland","Total","Median equivalised net income","Purchasing power standard (PPS)","27,052",""
"2017","Montenegro","Total","Median equivalised net income","Euro","3,500",""
"2017","Montenegro","Total","Median equivalised net income","National currency","3,500",""
"2017","Montenegro","Total","Median equivalised net income","Purchasing power standard (PPS)","6,519",""
"2017","North Macedonia","Total","Median equivalised net income","Euro","2,439",""
"2017","North Macedonia","Total","Median equivalised net income","National currency","150,214",""
"2017","North Macedonia","Total","Median equivalised net income","Purchasing power standard (PPS)","5,302",""
"2017","Serbia","Total","Median equivalised net income","Euro","2,534",""
